Î»,Ïƒ,uncertainty
235.27,3.0553e-19,7.2e-20
235.32,3.0795e-19,7.1e-20
235.37,3.1032e-19,7.0e-20
235.42,3.1265e-19,7.0e-20
235.47,3.1470e-19,7.1e-20
235.52,3.1640e-19,7.4e-20
235.57,3.1809e-19,7.7e-20
235.62,3.1981e-19,8.0e-20
235.67,3.1916e-19,7.9e-20
235.72,3.1848e-19,7.7e-20
235.77,3.1779e-19,7.6e-20
235.82,3.1658e-19,7.6e-20
235.87,3.1484e-19,7.6e-20
235.92,3.1312e-19,7.8e-20
235.97,3.1139e-19,7.9e-20
236.02,3.1617e-19,8.0e-20
236.07,3.2094e-19,8.1e-20
236.12,3.2572e-19,8.2e-20
236.17,3.2577e-19,8.3e-20
236.22,3.2147e-19,8.3e-20
236.27,3.1721e-19,8.2e-20
236.32,3.1308e-19,8.3e-20
236.37,3.1322e-19,8.5e-20
236.42,3.1333e-19,8.7e-20
236.47,3.1348e-19,8.9e-20
236.52,3.1297e-19,9.1e-20
236.57,3.1195e-19,9.3e-20
236.62,3.1094e-19,9.5e-20
236.67,3.0978e-19,9.6e-20
236.72,3.0705e-19,9.4e-20
236.77,3.0432e-19,9.2e-20
236.82,3.0160e-19,9.0e-20
236.87,3.0461e-19,8.7e-20
236.92,3.1146e-19,8.4e-20
236.97,3.1830e-19,8.1e-20
237.02,3.2437e-19,7.8e-20
237.07,3.2471e-19,8.0e-20
237.12,3.2506e-19,8.2e-20
237.17,3.2542e-19,8.4e-20
237.22,3.3021e-19,8.4e-20
237.27,3.3750e-19,8.3e-20
237.32,3.4481e-19,8.2e-20
237.37,3.4980e-19,8.1e-20
237.42,3.4296e-19,8.0e-20
237.47,3.3608e-19,8.0e-20
237.52,3.2922e-19,7.9e-20
237.57,3.2762e-19,8.0e-20
237.62,3.2852e-19,8.2e-20
237.67,3.2942e-19,8.4e-20
237.72,3.3041e-19,8.6e-20
237.77,3.3179e-19,8.8e-20
237.82,3.3319e-19,8.9e-20
237.87,3.3458e-19,9.0e-20
237.92,3.3706e-19,9.0e-20
237.97,3.3998e-19,9.0e-20
238.02,3.4289e-19,9.0e-20
238.07,3.4492e-19,9.0e-20
238.12,3.4417e-19,9.2e-20
238.17,3.4343e-19,9.4e-20
238.22,3.4268e-19,9.6e-20
238.27,3.3990e-19,9.6e-20
238.32,3.3648e-19,9.6e-20
238.37,3.3308e-19,9.6e-20
238.42,3.3175e-19,9.5e-20
238.47,3.3571e-19,9.4e-20
238.52,3.3969e-19,9.2e-20
238.57,3.4368e-19,9.1e-20
238.62,3.4599e-19,9.2e-20
238.67,3.4792e-19,9.3e-20
238.72,3.4987e-19,9.4e-20
238.77,3.5243e-19,9.5e-20
238.82,3.5610e-19,9.4e-20
238.87,3.5978e-19,9.3e-20
238.92,3.6345e-19,9.2e-20
238.97,3.6538e-19,9.2e-20
239.02,3.6702e-19,9.2e-20
239.07,3.6868e-19,9.3e-20
239.12,3.7049e-19,9.3e-20
239.17,3.7262e-19,9.1e-20
239.22,3.7472e-19,9.0e-20
239.27,3.7681e-19,8.9e-20
239.32,3.7799e-19,8.9e-20
239.37,3.7908e-19,8.9e-20
239.42,3.8018e-19,9.0e-20
239.47,3.8026e-19,9.0e-20
239.52,3.7904e-19,9.1e-20
239.57,3.7785e-19,9.1e-20
239.62,3.7663e-19,9.2e-20
239.67,3.8236e-19,9.3e-20
239.72,3.8819e-19,9.4e-20
239.77,3.9405e-19,9.5e-20
239.82,3.9771e-19,9.5e-20
239.87,3.9920e-19,9.3e-20
239.92,4.0068e-19,9.1e-20
239.97,4.0214e-19,8.9e-20
