λ,σ_1,σ_2,σ_3,σ_4,σ_5,σ_6,σ_7,σ_8,σ_11,σ_12,σ_13,σ_14,σ_17,σ_15,σ_16,σ_18,σ_19,σ_20,σ_21,σ_22,σ_23,σ_24,σ_31,σ_32,σ_33,σ_34,σ_35,σ_41,σ_51,σ_52,σ_53,σ_54,σ_55,σ_56
207.737,4.481083576533046e-19,4.481083576533046e-19,4.425412005380686e-19,4.671678092498895e-19,0.0,0.0,2.295071706848676e-18,1.712061087326354e-18,0.0,0.0,3.9096831707223726e-22,4.911965776477602e-22,0.0,1.062542551429705e-21,1.062542551429705e-21,2.5873240714812206e-17,2.5873240714812206e-17,2.5873240714812206e-17,1.2751405058953154e-22,1.5860045113318776e-21,0.0,0.0,0.0,0.0,0.0,5.539717360360451e-20,6.314880907742466e-20,0.0,1.745551287965289e-18,7.239121952318457e-18,0.0,0.0,0.0,0.0
208.007,4.577360074295974e-19,4.577360074295974e-19,4.380839489958567e-19,4.725842340611797e-19,0.0,0.0,2.2869653318447675e-18,1.6306642507251261e-18,0.0,0.0,3.932861862678588e-22,5.092168839082508e-22,0.0,1.128068253276617e-21,1.128068253276617e-21,2.5648412937091093e-17,2.5648412937091093e-17,2.5648412937091093e-17,1.3450706316367562e-22,1.5939424739741121e-21,0.0,0.0,0.0,0.0,0.0,5.305734561997214e-20,6.082975267127066e-20,0.0,1.7043188586231782e-18,6.979239476334161e-18,0.0,0.0,0.0,0.0
208.276,4.678094887964348e-19,4.678094887964348e-19,4.337120876398014e-19,4.779743919900758e-19,0.0,0.0,2.2787299812733258e-18,1.5530788969549765e-18,0.0,0.0,3.923483534439713e-22,5.282918331840393e-22,0.0,1.1624406335881548e-21,1.1624406335881548e-21,2.5404090016046692e-17,2.5404090016046692e-17,2.5404090016046692e-17,1.4269238042223918e-22,1.6007975694076911e-21,0.0,0.0,0.0,0.0,0.0,5.087867159242516e-20,5.852772943151047e-20,0.0,1.6614995147001025e-18,6.727026143649957e-18,0.0,0.0,0.0,0.0
208.546,4.784194931606455e-19,4.784194931606455e-19,4.2939197133899447e-19,4.833620946080245e-19,0.0,0.0,2.270462077548393e-18,1.4786089040861023e-18,0.0,0.0,3.885141564577714e-22,5.484771067343352e-22,0.0,1.1586602751120837e-21,1.1586602751120837e-21,2.5137835921472206e-17,2.5137835921472206e-17,2.5137835921472206e-17,1.5222197852301795e-22,1.6047134015202531e-21,0.0,0.0,0.0,0.0,0.0,4.8829317517061297e-20,5.624833168957359e-20,0.0,1.6169894723751545e-18,6.480608891952641e-18,0.0,0.0,0.0,0.0
208.815,4.895037066060984e-19,4.895037066060984e-19,4.2515446850177834e-19,4.886910266613112e-19,0.0,0.0,2.2623649992984016e-18,1.407701201057703e-18,0.0,0.0,3.8285047337703606e-22,5.69526743277975e-22,0.0,1.117731643963496e-21,1.117731643963496e-21,2.4848229133622418e-17,2.4848229133622418e-17,2.4848229133622418e-17,1.6313017764870092e-22,1.6044586346239382e-21,0.0,0.0,0.0,0.0,0.0,4.6910086229600694e-20,5.4026787083998884e-20,0.0,1.5713439863042197e-18,6.241802348428785e-18,0.0,0.0,0.0,0.0
209.085,5.011614608369021e-19,5.011614608369021e-19,4.2096695614415903e-19,4.939841507634364e-19,0.0,0.0,2.2545019050305644e-18,1.3397213904012004e-18,0.0,0.0,3.7677589480188616e-22,5.91489006037861e-22,0.0,1.0479698111727653e-21,1.0479698111727653e-21,2.4527961151522828e-17,2.4527961151522828e-17,2.4527961151522828e-17,1.756175002668821e-22,1.5995547302412257e-21,0.0,0.0,0.0,0.0,0.0,4.509347506997903e-20,5.18610985242392e-20,0.0,1.5244457713775271e-18,6.00880805868058e-18,0.0,0.0,0.0,0.0
209.355,5.133700506609718e-19,5.133700506609718e-19,4.16844199734564e-19,4.99204753636452e-19,0.0,0.0,2.2470031330697034e-18,1.2748163652051516e-18,0.0,0.0,3.718857152590218e-22,6.141672624194886e-22,0.0,9.625115493792358e-22,9.625115493792358e-22,2.4172474031507086e-17,2.4172474031507086e-17,2.4172474031507086e-17,1.8977963310065605e-22,1.5901965239464995e-21,0.0,0.0,0.0,0.0,0.0,4.337479206431465e-20,4.977066960118738e-20,0.0,1.476688187137906e-18,5.7824916619618954e-18,0.0,0.0,0.0,0.0
209.624,5.260991685903294e-19,5.260991685903294e-19,4.1280001765757177e-19,5.043171479057692e-19,0.0,0.0,2.2399661459661986e-18,1.2131058418928617e-18,0.0,0.0,3.696106699793302e-22,6.373431821740673e-22,0.0,8.750928321645795e-22,8.750928321645795e-22,2.377966648812902e-17,2.377966648812902e-17,2.377966648812902e-17,2.057007978694742e-22,1.5772263230525161e-21,0.0,0.0,1.0000000101892436e-30,1.0000000101892436e-30,1.0000000101892436e-30,4.174910552817788e-20,4.777071448274715e-20,0.0,1.4284711861981525e-18,5.563609141940581e-18,0.0,0.0,0.0,0.0
209.894,5.394620338829148e-19,5.394620338829148e-19,4.0880326276728017e-19,5.093425452328649e-19,0.0,0.0,2.2333797755506414e-18,1.1540189457286388e-18,0.0,0.0,3.710394845602876e-22,6.61047825254536e-22,0.0,7.958903474095875e-22,7.958903474095875e-22,2.3346121035998743e-17,2.3346121035998743e-17,2.3346121035998743e-17,2.2365888070033207e-22,1.5617478139577967e-21,0.0,0.0,1.000000013966637e-30,1.000000013966637e-30,1.000000013966637e-30,4.0194728262254103e-20,4.585161261347836e-20,0.0,1.3796543987289266e-18,5.350477592495466e-18,0.0,0.0,0.0,0.0
210.163,5.533786834792449e-19,5.533786834792449e-19,4.0488247942826075e-19,5.142270919537708e-19,0.0,0.0,2.2273006151940483e-18,1.097898668503399e-18,0.0,0.0,3.7684959564272335e-22,6.849559014456285e-22,0.0,7.32669532541971e-22,7.32669532541971e-22,2.2879048219038204e-17,2.2879048219038204e-17,2.2879048219038204e-17,2.436920214659327e-22,1.5453096759521837e-21,0.0,0.0,1.0000000190691365e-30,1.0000000190691365e-30,1.0000000190691365e-30,3.8714773822853654e-20,4.403055002984527e-20,2.9546190978316803e-19,1.3308058555335255e-18,5.144611065901632e-18,0.0,0.0,0.0,0.0
210.433,5.679722276000786e-19,5.679722276000786e-19,4.01007459743701e-19,5.189905526051844e-19,0.0,0.0,2.2216562945931657e-18,1.0442087615987753e-18,0.0,0.0,3.873022690091978e-22,7.0908714984858165e-22,0.0,6.890065453005786e-22,6.890065453005786e-22,2.2383336097150665e-17,2.2383336097150665e-17,2.2383336097150665e-17,2.661330424161426e-22,1.5293087629512191e-21,0.0,0.0,1.0000000259945623e-30,1.0000000259945623e-30,1.0000000259945623e-30,3.729091322687524e-20,4.2295085396024796e-20,2.9010053575283897e-19,1.281760708314867e-18,4.944405119044177e-18,0.0,0.0,0.0,0.0
210.702,5.831546187813556e-19,5.831546187813556e-19,3.972058710989685e-19,5.235814030778813e-19,0.0,0.0,2.2164259340278125e-18,9.93243106675009e-19,0.0,0.0,4.0201147532266093e-22,7.331000491390468e-22,0.0,6.672244908001057e-22,6.672244908001057e-22,2.1874821640460984e-17,2.1874821640460984e-17,2.1874821640460984e-17,2.9100968619675796e-22,1.515293939337165e-21,0.0,0.0,1.0000000352992731e-30,1.0000000352992731e-30,1.0000000352992731e-30,3.5927461070580854e-20,4.065762829999947e-20,2.8488136703765115e-19,1.2330742541159806e-18,4.751261177840467e-18,0.0,0.0,0.0,0.0
210.972,5.990593854218601e-19,5.990593854218601e-19,3.9344841848759905e-19,5.280177632185796e-19,0.0,0.0,2.211471989827544e-18,9.445298191396676e-19,0.0,0.0,4.2019530109607855e-22,7.570063374231694e-22,0.0,6.682712575686627e-22,6.682712575686627e-22,2.1363555213241877e-17,2.1363555213241877e-17,2.1363555213241877e-17,3.187118874327236e-22,1.5044177652295787e-21,0.0,0.0,1.0000000478612088e-30,1.0000000478612088e-30,1.0000000478612088e-30,3.4609019807376825e-20,3.9104317455832044e-20,2.7976234416739792e-19,1.1845606185785074e-18,4.56365376118825e-18,0.0,0.0,0.0,0.0
211.241,6.155897357737328e-19,6.155897357737328e-19,3.897619268702796e-19,5.322512156365253e-19,0.0,0.0,2.206698737154242e-18,8.983241916532908e-19,0.0,0.0,4.402384543566127e-22,7.804623553301333e-22,0.0,6.931191284804751e-22,6.931191284804751e-22,2.0866589997340058e-17,2.0866589997340058e-17,2.0866589997340058e-17,3.4924714151949817e-22,1.497758324495689e-21,0.0,0.0,1.0000000646502897e-30,1.0000000646502897e-30,1.0000000646502897e-30,3.334104975176561e-20,3.764401280367612e-20,2.7477824061447037e-19,1.1367456863501401e-18,4.382876723613518e-18,0.0,0.0,0.0,0.0
211.51,6.328247418575884e-19,6.328247418575884e-19,3.8613137645273257e-19,5.362834618217461e-19,0.0,0.0,2.2019235428626632e-18,8.543502130001957e-19,0.0,0.0,4.602177352911679e-22,8.033932160516362e-22,0.0,7.428623535173894e-22,7.428623535173894e-22,2.03924994441343e-17,2.03924994441343e-17,2.03924994441343e-17,3.829320879785134e-22,1.495971115093658e-21,0.0,0.0,1.0000000871024837e-30,1.0000000871024837e-30,1.0000000871024837e-30,3.211513758675711e-20,3.6267424511113763e-20,2.699068332531745e-19,1.0895968239483276e-18,4.208122042280567e-18,0.0,0.0,0.0,0.0
211.78,6.508543960740815e-19,6.508543960740815e-19,3.8254259023643215e-19,5.401137354158845e-19,0.0,0.0,2.1969352679234582e-18,8.123567120618032e-19,0.0,0.0,4.779337332199106e-22,8.25721293522295e-22,0.0,8.188764497035893e-22,8.188764497035893e-22,1.9944769832588682e-17,1.9944769832588682e-17,1.9944769832588682e-17,4.201356231264873e-22,1.4994779498018278e-21,0.0,0.0,1.0000001171792284e-30,1.0000001171792284e-30,1.0000001171792284e-30,3.092427298223663e-20,3.496596796116321e-20,2.651276647835618e-19,1.0430832960090772e-18,4.038665756134921e-18,0.0,0.0,0.0,0.0
212.049,6.695674556528905e-19,6.695674556528905e-19,3.7902118114438157e-19,5.436996790017157e-19,0.0,0.0,2.1915545541166884e-18,7.725694086249928e-19,0.0,0.0,4.911058478208065e-22,8.471297601576486e-22,0.0,9.207838938659234e-22,9.207838938659234e-22,1.9526032541238665e-17,1.9526032541238665e-17,1.9526032541238665e-17,4.60810570094559e-22,1.5083539759644769e-21,0.0,0.0,1.0000001570678643e-30,1.0000001570678643e-30,1.0000001570678643e-30,2.977528622564594e-20,3.374498972777261e-20,2.604732557153224e-19,9.976725720995764e-19,3.875650615133725e-18,0.0,0.0,0.0,0.0
212.319,6.891258495102544e-19,6.891258495102544e-19,3.755399996211202e-19,5.470545650814601e-19,0.0,0.0,2.1855061180002896e-18,7.346002019291074e-19,0.0,0.0,4.982482316395082e-22,8.676363446254852e-22,0.0,1.0474339090470168e-21,1.0474339090470168e-21,1.9125384294160777e-17,1.9125384294160777e-17,1.9125384294160777e-17,5.054894636267929e-22,1.522481750519381e-21,0.0,0.0,1.0000002102309954e-30,1.0000002102309954e-30,1.0000002102309954e-30,2.865823673300334e-20,3.2590860671016996e-20,2.5590618895202424e-19,9.53135791352792e-19,3.717747179325455e-18,0.0,0.0,0.0,0.0
212.588,7.09407730009691e-19,7.09407730009691e-19,3.7212388551903745e-19,5.501409452348526e-19,0.0,0.0,2.1785897550975e-18,6.9864653916368e-19,0.0,0.0,4.986765835439301e-22,8.869616638954628e-22,0.0,1.1925225859458895e-21,1.1925225859458895e-21,1.8732416818650338e-17,1.8732416818650338e-17,1.8732416818650338e-17,5.540679229269398e-22,1.5413171756224309e-21,0.0,0.0,1.0000002803821783e-30,1.0000002803821783e-30,1.0000002803821783e-30,2.75805177824166e-20,3.150748027693363e-20,2.514575769651512e-19,9.098964914130184e-19,3.5660044478372585e-18,0.0,0.0,0.0,0.0
212.858,7.30587345554535e-19,7.30587345554535e-19,3.687464988530012e-19,5.529698965274088e-19,0.0,0.0,2.1705047516110367e-18,6.64349817549704e-19,0.0,0.0,4.928452375416115e-22,9.051369036312953e-22,0.0,1.3472855029581721e-21,1.3472855029581721e-21,1.832601542582163e-17,1.832601542582163e-17,1.832601542582163e-17,6.07128944266007e-22,1.564335500885758e-21,0.0,0.0,1.0000003734107444e-30,1.0000003734107444e-30,1.0000003734107444e-30,2.6533652518705457e-20,3.04820922838298e-20,2.4709169160807697e-19,8.677174635670077e-19,3.419169679687588e-18,0.0,0.0,0.0,0.0
213.127,7.525314186153462e-19,7.525314186153462e-19,3.6543193054651184e-19,5.555094928217999e-19,0.0,0.0,2.1610684039538837e-18,6.318927496558833e-19,0.0,0.0,4.821708646764355e-22,9.219329639401337e-22,0.0,1.4965771297612725e-21,1.4965771297612725e-21,1.7889844551320982e-17,1.7889844551320982e-17,1.7889844551320982e-17,6.644904797498417e-22,1.5905247606162607e-21,0.0,0.0,1.0000004955554637e-30,1.0000004955554637e-30,1.0000004955554637e-30,2.552526625044175e-20,2.9517662450809485e-20,2.4283830829823335e-19,8.2697507373594285e-19,3.278203863407755e-18,0.0,0.0,0.0,0.0
213.397,7.754270585898444e-19,7.754270585898444e-19,3.6215462111812887e-19,5.577684855609912e-19,0.0,0.0,2.1499812162636158e-18,6.009513179490487e-19,0.0,0.0,4.685049468003065e-22,9.373988412806497e-22,0.0,1.6251766997711978e-21,1.6251766997711978e-21,1.7402471947519276e-17,1.7402471947519276e-17,1.7402471947519276e-17,7.267768947890077e-22,1.6191090804955685e-21,0.0,0.0,1.0000006567320598e-30,1.0000006567320598e-30,1.0000006567320598e-30,2.4547980954899786e-20,2.860247419344846e-20,2.3866329963633572e-19,7.874229009377938e-19,3.1419293483613015e-18,0.0,0.0,0.0,0.0
213.666,7.991286917504389e-19,7.991286917504389e-19,3.589379480911659e-19,5.597209953864049e-19,0.0,0.0,2.1371204438470176e-18,5.716754628004615e-19,0.0,0.0,4.539715891228565e-22,9.513644843254288e-22,0.0,1.7170993821279422e-21,1.7170993821279422e-21,1.6854118338954633e-17,1.6854118338954633e-17,1.6854118338954633e-17,7.937048386255635e-22,1.6488495123443854e-21,0.0,0.0,1.0000008673128823e-30,1.0000008673128823e-30,1.0000008673128823e-30,2.3609325274616854e-20,2.7738940209192565e-20,2.345951710987524e-19,7.4939493714374745e-19,3.0112248490191586e-18,0.0,0.0,0.0,0.0
213.935,8.237435812877998e-19,8.237435812877998e-19,3.5576879640930317e-19,5.61367782364602e-19,0.0,0.0,2.1222757105422812e-18,5.43883049832806e-19,0.0,0.0,4.402716272012297e-22,9.63854980710751e-22,0.0,1.762910548326504e-21,1.762910548326504e-21,1.623725800109799e-17,1.623725800109799e-17,1.623725800109799e-17,8.656496523085749e-22,1.6788343596840426e-21,0.0,0.0,1.00000114265861e-30,1.00000114265861e-30,1.00000114265861e-30,2.2706002616324952e-20,2.691941457589934e-20,2.3061594256833114e-19,7.12772658507331e-19,2.8854444207020385e-18,0.0,0.0,0.0,0.0
214.205,8.493926717187038e-19,8.493926717187038e-19,3.5263476661704994e-19,5.62706063560426e-19,0.0,0.0,2.105246922979947e-18,5.17402555043459e-19,0.0,0.0,4.286254087012375e-22,9.748941851145003e-22,0.0,1.760112152850235e-21,1.760112152850235e-21,1.555181098096629e-17,1.555181098096629e-17,1.555181098096629e-17,9.430315955480958e-22,1.7082378464025963e-21,0.0,0.0,1.0000015033351543e-30,1.0000015033351543e-30,1.0000015033351543e-30,2.183527869797276e-20,2.6137129070772994e-20,2.267090239259714e-19,6.774468385292283e-19,2.764014478627871e-18,0.0,0.0,0.0,0.0
214.474,8.759102552455646e-19,8.759102552455646e-19,3.495582121536712e-19,5.637197815360134e-19,0.0,0.0,2.0860730297196356e-18,4.923634103390044e-19,0.0,0.0,4.1982171694538694e-22,9.844062850022694e-22,0.0,1.7140873142542906e-21,1.7140873142542906e-21,1.4813252156988787e-17,1.4813252156988787e-17,1.4813252156988787e-17,1.025366396933446e-21,1.7360612025423434e-21,0.0,0.0,1.0000019711377908e-30,1.0000019711377908e-30,1.0000019711377908e-30,2.1004011643753887e-20,2.5394169717781276e-20,2.229011345218059e-19,6.436881429409865e-19,2.6477009748034307e-18,0.0,0.0,0.0,0.0
214.743,9.0341376109732e-19,9.0341376109732e-19,3.4652658792712324e-19,5.644093954189706e-19,0.0,0.0,2.0646589704577263e-18,4.686034805523088e-19,0.0,0.0,4.1399756375475915e-22,9.92460266625481e-22,0.0,1.6358986148935892e-21,1.6358986148935892e-21,1.4036000985000678e-17,1.4036000985000678e-17,1.4036000985000678e-17,1.1129784350712282e-21,1.7618429449314134e-21,0.0,0.0,1.0000025783897982e-30,1.0000025783897982e-30,1.0000025783897982e-30,2.0209254879072037e-20,2.4684128707075297e-20,2.1917549318154724e-19,6.113637737899093e-19,2.535912068563558e-18,0.0,0.0,0.0,0.0
215.013,9.320352129414685e-19,9.320352129414685e-19,3.4352802969917354e-19,5.647716002806319e-19,0.0,0.0,2.0409305862455794e-18,4.459753601029944e-19,0.0,0.0,4.1092413924065384e-22,9.991217311775063e-22,0.0,1.5385135373136828e-21,1.5385135373136828e-21,1.3236708761401366e-17,1.3236708761401366e-17,1.3236708761401366e-17,1.2062231813487876e-21,1.7853387402136093e-21,0.0,0.0,1.0000033680883738e-30,1.0000033680883738e-30,1.0000033680883738e-30,1.9448508172735237e-20,2.4001359199432898e-20,2.1551660380549928e-19,5.803539019863436e-19,2.428123445926024e-18,0.0,0.0,0.0,0.0
215.282,9.615866452547933e-19,9.615866452547933e-19,3.405839169282774e-19,5.64800727249903e-19,0.0,0.0,2.015136332878525e-18,4.2459221690521245e-19,0.0,0.0,4.101359931009357e-22,1.0044016989385974e-21,0.0,1.4353535446422436e-21,1.4353535446422436e-21,1.2440655177141215e-17,1.2440655177141215e-17,1.2440655177141215e-17,1.304357351034809e-21,1.8063061921830127e-21,0.0,0.0,1.0000043849735469e-30,1.0000043849735469e-30,1.0000043849735469e-30,1.8727533928699103e-20,2.3348016927951313e-20,2.1194953058302686e-19,5.508735357572428e-19,2.3250005399988888e-18,0.0,0.0,0.0,0.0
215.552,9.923117302942403e-19,9.923117302942403e-19,3.376715377018419e-19,5.644950536100018e-19,0.0,0.0,1.9872111750371886e-18,4.0423128713572764e-19,0.0,0.0,4.110292875132396e-22,1.008415123914273e-21,0.0,1.3357571791130633e-21,1.3357571791130633e-21,1.1658259750755504e-17,1.1658259750755504e-17,1.1658259750755504e-17,1.4079992945316936e-21,1.8250859789680972e-21,0.0,0.0,1.0000057010573793e-30,1.0000057010573793e-30,1.0000057010573793e-30,1.804095832751253e-20,2.271660961833625e-20,2.084457610835389e-19,5.226798693716487e-19,2.2256437807906433e-18,0.0,0.0,0.0,0.0
215.821,1.0240064452415278e-18,1.0240064452415278e-18,3.3481165715521518e-19,5.638559593617063e-19,0.0,0.0,1.957537907295566e-18,3.849932891729998e-19,0.0,0.0,4.130521917173274e-22,1.0112206273712994e-21,0.0,1.2471819767681e-21,1.2471819767681e-21,1.0906598148043225e-17,1.0906598148043225e-17,1.0906598148043225e-17,1.5162079622900041e-21,1.8419377247536164e-21,0.0,0.0,1.0000073876888926e-30,1.0000073876888926e-30,1.0000073876888926e-30,1.739370380933159e-20,2.2109472299563098e-20,2.050293229020886e-19,4.959566534694726e-19,2.130658021570571e-18,0.0,0.0,0.0,0.0
216.09,1.0568057648645142e-18,1.0568057648645142e-18,3.3199261546067445e-19,5.628830762529051e-19,0.0,0.0,1.9262362677456374e-18,3.6674725366806593e-19,0.0,0.0,4.15841122572853e-22,1.0129343889150296e-21,0.0,1.1728500098347223e-21,1.1728500098347223e-21,1.0188775463932734e-17,1.0188775463932734e-17,1.0188775463932734e-17,1.6291191185929383e-21,1.8575026261870427e-21,0.0,0.0,1.0000095511254961e-30,1.0000095511254961e-30,1.0000095511254961e-30,1.678284411581024e-20,2.1522164135176822e-20,2.0168523204829895e-19,4.705638121530043e-19,2.0395382900169867e-18,0.0,0.0,0.0,0.0
216.359,1.0907324418852332e-18,1.0907324418852332e-18,3.2921362784984586e-19,5.615775486669049e-19,0.0,0.0,1.8935625462229672e-18,3.4944226521803525e-19,0.0,0.0,4.1928541720754354e-22,1.0136642163436959e-21,0.0,1.1139429417359586e-21,1.1139429417359586e-21,9.505660575852796e-18,9.505660575852796e-18,9.505660575852796e-18,1.746426170500648e-21,1.87245673935341e-21,0.0,0.0,1.0000123196089922e-30,1.0000123196089922e-30,1.0000123196089922e-30,1.620791434105304e-20,2.0952894716259502e-20,1.9841167360343406e-19,4.464664591739284e-19,1.9521567371169514e-18,0.0,0.0,0.0,0.0
216.629,1.1259413176172766e-18,1.1259413176172766e-18,3.2646380982574877e-19,5.59934798156486e-19,0.0,0.0,1.859674193464817e-18,3.3297446082048196e-19,0.0,0.0,4.2354399488924375e-22,1.0135226573908842e-21,0.0,1.0698164645577332e-21,1.0698164645577332e-21,8.852346282283354e-18,8.852346282283354e-18,8.852346282283354e-18,1.8682119712817956e-21,1.8875803642786685e-21,0.0,0.0,1.0000158688158615e-30,1.0000158688158615e-30,1.0000158688158615e-30,1.5666366522965987e-20,2.0398108348583258e-20,1.9519509534287675e-19,4.23542103707299e-19,1.8680824418794435e-18,0.0,0.0,0.0,0.0
216.898,1.162193375067475e-18,1.162193375067475e-18,3.237627652545969e-19,5.579700590959519e-19,0.0,0.0,1.825126869939098e-18,3.174164074184568e-19,0.0,0.0,4.289007603891053e-22,1.012630425717206e-21,0.0,1.039203008575752e-21,1.039203008575752e-21,8.229058427824239e-18,8.229058427824239e-18,8.229058427824239e-18,1.99313036397988e-21,1.9034798996308112e-21,0.0,0.0,1.000020374462888e-30,1.000020374462888e-30,1.000020374462888e-30,1.5161470401936105e-20,1.9860630212448708e-20,1.9205760267431497e-19,4.0191996618825224e-19,1.787813640763014e-18,0.0,0.0,0.0,0.0
217.167,1.1996379629831189e-18,1.1996379629831189e-18,3.210994862560131e-19,5.556818166030327e-19,0.0,0.0,1.790110077354683e-18,3.0266389574623595e-19,0.0,0.0,4.35720767576917e-22,1.0111107088383042e-21,0.0,1.0196769209453711e-21,1.0196769209453711e-21,7.628645430777719e-18,7.628645430777719e-18,7.628645430777719e-18,2.121118157279932e-21,1.920863363719102e-21,0.0,0.0,1.000026099608935e-30,1.000026099608935e-30,1.000026099608935e-30,1.4690296493060742e-20,1.9337331774215018e-20,1.8898548723158024e-19,3.8146815631042735e-19,1.7109102703204424e-18,0.0,0.0,0.0,0.0
217.437,1.238441474447243e-18,1.238441474447243e-18,3.1846353324312455e-19,5.530646044887201e-19,0.0,0.0,1.7548063755240323e-18,2.886253723982648e-19,0.0,0.0,4.442665351136696e-22,1.00907851205986e-21,0.0,1.0086304399383126e-21,1.0086304399383126e-21,7.045632841197682e-18,7.045632841197682e-18,7.045632841197682e-18,2.2520983030239852e-21,1.9403632776205207e-21,0.0,0.0,1.0000333875961432e-30,1.0000333875961432e-30,1.0000333875961432e-30,1.425031187474215e-20,1.882551766104767e-20,1.8596606001054605e-19,3.6207240478644975e-19,1.6369846286944227e-18,0.0,0.0,0.0,0.0
217.706,1.278336158247464e-18,1.278336158247464e-18,3.158737014676266e-19,5.501434493615564e-19,0.0,0.0,1.719782614532241e-18,2.753633803650348e-19,0.0,0.0,4.544340557025277e-22,1.0066721937897691e-21,0.0,1.0034391373068839e-21,1.0034391373068839e-21,6.4832186864929e-18,6.4832186864929e-18,6.4832186864929e-18,2.3844808671375042e-21,1.962266357368982e-21,0.0,0.0,1.0000425745589276e-30,1.0000425745589276e-30,1.0000425745589276e-30,1.3843719649192406e-20,1.832835824545301e-20,1.8302010437888968e-19,3.438301494143567e-19,1.5664665456221497e-18,0.0,0.0,0.0,0.0
217.975,1.3194822357023741e-18,1.3194822357023741e-18,3.1331943778805436e-19,5.46915628931508e-19,0.0,0.0,1.6851957616070955e-18,2.6278825432034886e-19,0.0,0.0,4.658501924978175e-22,1.0040062838402172e-21,0.0,1.001433957163264e-21,1.001433957163264e-21,5.940518214412504e-18,5.940518214412504e-18,5.940518214412504e-18,2.5180866525038647e-21,1.9869304525930905e-21,0.0,0.0,1.000054166347268e-30,1.000054166347268e-30,1.000054166347268e-30,1.3467702608915827e-20,1.7843499449777275e-20,1.801347852433906e-19,3.266210649542693e-19,1.4989613567464291e-18,0.0,0.0,0.0,0.0
