Î»,Ïƒ,uncertainty
235.27,1.0685e-17,3.29e-19
235.32,1.0702e-17,3.28e-19
235.37,1.0719e-17,3.28e-19
235.42,1.0735e-17,3.28e-19
235.47,1.0759e-17,3.29e-19
235.52,1.0792e-17,3.31e-19
235.57,1.0825e-17,3.33e-19
235.62,1.0858e-17,3.35e-19
235.67,1.0887e-17,3.36e-19
235.72,1.0916e-17,3.37e-19
235.77,1.0945e-17,3.37e-19
235.82,1.0968e-17,3.38e-19
235.87,1.0987e-17,3.4e-19
235.92,1.1006e-17,3.41e-19
235.97,1.1024e-17,3.42e-19
236.02,1.1048e-17,3.42e-19
236.07,1.1073e-17,3.41e-19
236.12,1.1097e-17,3.4e-19
236.17,1.1123e-17,3.41e-19
236.22,1.1151e-17,3.43e-19
236.27,1.1179e-17,3.44e-19
236.32,1.1208e-17,3.46e-19
236.37,1.1241e-17,3.48e-19
236.42,1.1275e-17,3.5e-19
236.47,1.1308e-17,3.52e-19
236.52,1.1333e-17,3.53e-19
236.57,1.1352e-17,3.52e-19
236.62,1.1370e-17,3.51e-19
236.67,1.1390e-17,3.51e-19
236.72,1.1418e-17,3.52e-19
236.77,1.1446e-17,3.53e-19
236.82,1.1473e-17,3.54e-19
236.87,1.1497e-17,3.56e-19
236.92,1.1519e-17,3.57e-19
236.97,1.1540e-17,3.59e-19
237.02,1.1561e-17,3.6e-19
237.07,1.1577e-17,3.6e-19
237.12,1.1593e-17,3.61e-19
237.17,1.1608e-17,3.61e-19
237.22,1.1630e-17,3.6e-19
237.27,1.1655e-17,3.59e-19
237.32,1.1680e-17,3.59e-19
237.37,1.1708e-17,3.58e-19
237.42,1.1750e-17,3.62e-19
237.47,1.1793e-17,3.65e-19
237.52,1.1836e-17,3.68e-19
237.57,1.1866e-17,3.7e-19
237.62,1.1891e-17,3.7e-19
237.67,1.1915e-17,3.71e-19
237.72,1.1941e-17,3.71e-19
237.77,1.1969e-17,3.73e-19
237.82,1.1997e-17,3.76e-19
237.87,1.2025e-17,3.78e-19
237.92,1.2052e-17,3.77e-19
237.97,1.2078e-17,3.75e-19
238.02,1.2104e-17,3.73e-19
238.07,1.2128e-17,3.72e-19
238.12,1.2145e-17,3.72e-19
238.17,1.2163e-17,3.72e-19
238.22,1.2180e-17,3.72e-19
238.27,1.2210e-17,3.73e-19
238.32,1.2244e-17,3.74e-19
238.37,1.2278e-17,3.76e-19
238.42,1.2309e-17,3.77e-19
238.47,1.2333e-17,3.78e-19
238.52,1.2357e-17,3.79e-19
238.57,1.2381e-17,3.81e-19
238.62,1.2405e-17,3.81e-19
238.67,1.2429e-17,3.8e-19
238.72,1.2453e-17,3.8e-19
238.77,1.2480e-17,3.81e-19
238.82,1.2515e-17,3.84e-19
238.87,1.2549e-17,3.87e-19
238.92,1.2584e-17,3.91e-19
238.97,1.2607e-17,3.91e-19
239.02,1.2628e-17,3.9e-19
239.07,1.2649e-17,3.9e-19
239.12,1.2677e-17,3.89e-19
239.17,1.2714e-17,3.89e-19
239.22,1.2751e-17,3.89e-19
239.27,1.2789e-17,3.89e-19
239.32,1.2813e-17,3.91e-19
239.37,1.2837e-17,3.93e-19
239.42,1.2860e-17,3.95e-19
239.47,1.2888e-17,3.97e-19
239.52,1.2924e-17,3.99e-19
239.57,1.2959e-17,4.02e-19
239.62,1.2994e-17,4.05e-19
239.67,1.3018e-17,4.06e-19
239.72,1.3043e-17,4.07e-19
239.77,1.3067e-17,4.08e-19
239.82,1.3091e-17,4.08e-19
239.87,1.3114e-17,4.07e-19
239.92,1.3138e-17,4.05e-19
239.97,1.3161e-17,4.04e-19
