Î»,Ïƒ,uncertainty
235.22,2.5388e-19,1.9e-20
235.27,2.5637e-19,2.1e-20
235.32,2.5978e-19,2.1e-20
235.37,2.6324e-19,2.2e-20
235.42,2.6670e-19,2.3e-20
235.47,2.6659e-19,2.2e-20
235.52,2.6232e-19,2.1e-20
235.57,2.5803e-19,2.0e-20
235.62,2.5375e-19,1.9e-20
235.67,2.5561e-19,1.8e-20
235.72,2.5760e-19,1.6e-20
235.77,2.5957e-19,1.5e-20
235.82,2.6020e-19,1.5e-20
235.87,2.5944e-19,1.5e-20
235.92,2.5871e-19,1.5e-20
235.97,2.5799e-19,1.5e-20
236.02,2.5779e-19,1.6e-20
236.07,2.5758e-19,1.7e-20
236.12,2.5740e-19,1.9e-20
236.17,2.5661e-19,1.9e-20
236.22,2.5524e-19,1.9e-20
236.27,2.5390e-19,2.0e-20
236.32,2.5244e-19,2.1e-20
236.37,2.4876e-19,1.8e-20
236.42,2.4507e-19,1.7e-20
236.47,2.4143e-19,1.7e-20
236.52,2.4074e-19,1.7e-20
236.57,2.4246e-19,1.6e-20
236.62,2.4417e-19,1.6e-20
236.67,2.4552e-19,1.6e-20
236.72,2.4260e-19,1.6e-20
236.77,2.3969e-19,1.6e-20
236.82,2.3678e-19,1.7e-20
236.87,2.3896e-19,1.9e-20
236.92,2.4448e-19,2.1e-20
236.97,2.5003e-19,2.4e-20
237.02,2.5526e-19,2.7e-20
237.07,2.5834e-19,2.6e-20
237.12,2.6142e-19,2.5e-20
237.17,2.6449e-19,2.4e-20
237.22,2.6934e-19,2.4e-20
237.27,2.7516e-19,2.3e-20
237.32,2.8100e-19,2.3e-20
237.37,2.8496e-19,2.3e-20
237.42,2.7925e-19,2.4e-20
237.47,2.7356e-19,2.6e-20
237.52,2.6785e-19,2.8e-20
237.57,2.6960e-19,3.0e-20
237.62,2.7483e-19,3.2e-20
237.67,2.8008e-19,3.5e-20
237.72,2.8273e-19,3.6e-20
237.77,2.7490e-19,3.3e-20
237.82,2.6709e-19,3.0e-20
237.87,2.5926e-19,2.7e-20
237.92,2.5806e-19,2.8e-20
237.97,2.5948e-19,3.0e-20
238.02,2.6090e-19,3.3e-20
238.07,2.6230e-19,3.4e-20
238.12,2.6377e-19,3.2e-20
238.17,2.6521e-19,3.0e-20
238.22,2.6668e-19,2.9e-20
238.27,2.6298e-19,2.8e-20
238.32,2.5768e-19,2.6e-20
238.37,2.5239e-19,2.5e-20
238.42,2.4850e-19,2.4e-20
238.47,2.4826e-19,2.4e-20
238.52,2.4800e-19,2.3e-20
238.57,2.4776e-19,2.3e-20
238.62,2.5191e-19,2.1e-20
238.67,2.5703e-19,2.0e-20
238.72,2.6213e-19,1.9e-20
238.77,2.6783e-19,1.9e-20
238.82,2.7466e-19,2.0e-20
238.87,2.8148e-19,2.2e-20
238.92,2.8831e-19,2.3e-20
238.97,2.91ßße-19,2.6e-20
239.02,2.9303e-19,2.9e-20
239.07,2.9506e-19,3.2e-20
239.12,2.9614e-19,3.3e-20
239.17,2.9568e-19,2.9e-20
239.22,2.9522e-19,2.6e-20
239.27,2.9476e-19,2.2e-20
239.32,2.9393e-19,2.3e-20
239.37,2.9307e-19,2.6e-20
239.42,2.9218e-19,2.8e-20
239.47,2.9550e-19,2.9e-20
239.52,3.0410e-19,3.1e-20
239.57,3.1269e-19,3.2e-20
239.62,3.2129e-19,3.3e-20
239.67,3.1726e-19,3.2e-20
239.72,3.1293e-19,3.0e-20
239.77,3.0862e-19,2.9e-20
239.82,3.0762e-19,2.9e-20
239.87,3.0998e-19,3.2e-20
239.92,3.1232e-19,3.5e-20
239.97,3.1461e-19,3.7e-20
